SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
IRB,EQ,IRB INFRA DEV LTD.,21.27,22.09,20.84,21.93,34429074,742210210.27,20260601,21.62,21.465,21.775,21.775,21.465,0.3100000000000023,1.41358869129048,Wide,Bullish,Above CPR,Cash Only,Construction,False,False,1.0,7,620416258.92,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
AHLADA,EQ,AHLADA ENGINEERS LIMITED,39.0,40.99,37.51,40.11,22200,874255.46,20260601,39.53666666666667,39.25,39.82333333333334,39.82333333333334,39.25,0.5733333333333377,1.4294024765229063,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,7,511623.66,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
WAAREEINDO,EQ,INDOSOLAR LIMITED,390.6,408.15,390.6,408.15,52738,21134151.05,20260601,402.3,399.375,405.225,405.225,399.375,5.850000000000023,1.4332965821389252,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,1,21134151.05,Unknown,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SHREERAMA,EQ,SHREE RAMA MULTI TECH LTD,45.4,47.3,43.56,46.45,341308,15723660.91,20260601,45.77,45.43,46.11000000000001,46.11000000000001,45.43,0.6800000000000068,1.4639397201291855,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.7142857142857143,7,6666981.74,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
MITCON,EQ,MITCON CON & ENG SER LTD,84.29,86.34,82.0,86.06,21128,1804182.88,20260601,84.8,84.17,85.42999999999999,85.42999999999999,84.17,1.259999999999991,1.464094817569127,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,7,460327.01,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GULPOLY,EQ,GULSHAN POLYOLS LIMITED,179.97,184.0,174.0,183.03,238976,42895501.23,20260601,180.34333333333333,179.0,181.68666666666667,181.68666666666667,179.0,2.6866666666666674,1.4678832249722271,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8571428571428571,7,59363731.32,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KLBRENG-B,EQ,KILBURN ENGINEERING LTD.,484.25,502.9,468.05,496.7,122435,60257859.9,20260601,489.2166666666667,485.475,492.95833333333337,492.95833333333337,485.475,7.483333333333348,1.5066102946111029,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,7,44535087.65,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
AARNAV,EQ,AARNAV FASHIONS LIMITED,24.9,25.65,23.2,25.0,303913,7575666.44,20260601,24.616666666666664,24.425,24.80833333333333,24.80833333333333,24.425,0.3833333333333328,1.5333333333333314,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,7,1673408.38,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
JASH,EQ,JASH ENGINEERING LIMITED,406.1,427.65,399.0,423.25,308524,129037443.65,20260601,416.6333333333334,413.325,419.9416666666668,419.9416666666668,413.325,6.616666666666788,1.5632998621776226,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8571428571428571,7,66883504.55,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
THACKER,EQ,THACKER & CO. LTD.,1207.6,1207.6,1125.0,1196.0,35,40994.0,20260601,1176.2,1166.3,1186.1,1186.1,1166.3,19.800000000000185,1.6555183946488448,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.4285714285714285,7,70336.2,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
V2RETAIL,EQ,V2 RETAIL LIMITED,232.5,247.4,228.93,244.31,3484114,844695142.58,20260601,240.21333333333337,238.165,242.2616666666667,242.2616666666667,238.165,4.096666666666692,1.6768313481505843,Wide,Bullish,Above CPR,Cash Only,Consumer & Retail,False,False,1.0,7,345241489.48,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ALKALI,EQ,ALKALI METALS LTD,86.01,103.5,86.0,97.2,344090,33325434.4,20260601,95.56666666666666,94.75,96.38333333333333,96.38333333333333,94.75,1.6333333333333258,1.6803840877914873,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.7142857142857143,7,3707394.9,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
DONEAR,EQ,DONEAR IND. LIMITED,92.99,97.0,87.43,94.68,265499,24769492.45,20260601,93.03666666666668,92.215,93.85833333333336,93.85833333333336,92.215,1.643333333333345,1.7356710322489914,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,7,2458002.97,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
TECHNVISN,EQ,TECHNVISION VENTURES LTD.,5165.0,5450.0,5165.0,5450.0,406,2208075.0,20260601,5355.0,5307.5,5402.5,5402.5,5307.5,95.0,1.743119266055046,Wide,Bullish,Above CPR,Cash Only,Information Technology,False,False,0.8571428571428571,7,646152.5,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SHAILY,EQ,SHAILY ENG PLASTICS LTD,3004.9,3198.0,2925.6,3144.8,708178,2194767080.6,20260601,3089.466666666667,3061.8,3117.133333333334,3117.133333333334,3061.8,55.33333333333394,1.759518358348192,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8571428571428571,7,630981777.9,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BLUSPRING,EQ,BLUSPRING ENTERPRISES LTD,78.0,83.49,76.01,81.92,894857,71987694.92,20260601,80.47333333333334,79.75,81.19666666666669,81.19666666666669,79.75,1.4466666666666868,1.765950520833358,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.7142857142857143,7,13662619.42,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PANACHE,EQ,PANACHE DIGILIFE LIMITED,335.1,356.25,335.0,355.2,9068,3188034.1,20260601,348.81666666666666,345.625,352.0083333333333,352.0083333333333,345.625,6.383333333333326,1.7971096096096075,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,7,3581628.9,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ASAHISONG,EQ,ASAHI SONGWON COLOR LTD,240.0,263.0,240.0,258.58,124541,31975748.39,20260601,253.86,251.5,256.22,256.22,251.5,4.71999999999997,1.8253538556732811,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,7,9489014.23,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
VIPIND,EQ,VIP INDUSTRIES LTD,303.85,345.0,300.9,332.3,27461089,9214305673.0,20260601,326.06666666666666,322.95,329.18333333333334,329.18333333333334,322.95,6.2333333333333485,1.87581502658241,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,7,100977903.7,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SUPRIYA,EQ,SUPRIYA LIFESCIENCE LTD,990.0,1085.0,958.55,1052.5,5021838,5091861584.3,20260601,1032.0166666666669,1021.775,1042.2583333333332,1042.2583333333332,1021.775,20.483333333333235,1.94615993665874,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8571428571428571,7,428075636.2,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SADBHIN,EQ,SADBHAV INFRA PROJ LTD.,2.91,2.91,2.72,2.9,582694,1683663.51,20260601,2.8433333333333337,2.8150000000000004,2.871666666666667,2.871666666666667,2.8150000000000004,0.0566666666666666,1.9540229885057463,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8571428571428571,7,634108.22,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ACCURACY,EQ,ACCURACY SHIPPING LIMITED,5.49,5.76,5.38,5.74,157794,886357.39,20260601,5.626666666666668,5.57,5.683333333333335,5.683333333333335,5.57,0.113333333333335,1.9744483159117605,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8571428571428571,7,886357.39,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
HMVL,EQ,HINDUSTAN MEDIA VENT LTD,67.1,72.0,67.1,71.68,86208,6085675.73,20260601,70.26,69.55,70.97000000000001,70.97000000000001,69.55,1.420000000000016,1.981026785714308,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,7,1300623.02,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
REGENCERAM,EQ,REGENCY CERAMICS LTD.,41.1,41.99,39.0,41.74,2947,120734.86,20260601,40.91,40.495000000000005,41.325,41.325,40.495000000000005,0.8299999999999983,1.988500239578338,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,7,68292.05,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GLOBE,EQ,GLOBE ENTERPRISE (I) LTD,2.37,2.44,2.1,2.34,337132,776075.65,20260601,2.293333333333333,2.27,2.316666666666667,2.316666666666667,2.27,0.0466666666666668,1.9943019943020024,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8571428571428571,7,776075.65,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BAJAJST,EQ,BAJAJ STEEL INDS. LTD.,380.0,382.0,352.3,379.25,33533,12426633.25,20260601,371.1833333333333,367.15,375.2166666666667,375.2166666666667,367.15,8.06666666666672,2.127005053834336,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8571428571428571,7,6702111.2,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KERNEX,EQ,KERNEX MICROSYS(I) LTD,1714.7,1864.0,1682.0,1836.7,1770233,3185529051.6,20260601,1794.2333333333331,1773.0,1815.4666666666667,1815.4666666666667,1773.0,42.4666666666667,2.3121177474093044,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8571428571428571,7,456014941.4,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SALONA,EQ,SALONA COTSPIN LTD.,271.0,290.0,266.0,288.2,11423,3254471.5,20260601,281.40000000000003,278.0,284.80000000000007,284.80000000000007,278.0,6.800000000000068,2.3594725884802457,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,7,134972.0,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RADAAN,EQ,RADAAN MEDIAWORKS (I) LTD,3.19,3.3,2.95,3.24,42464,133346.32,20260601,3.1633333333333336,3.125,3.201666666666667,3.201666666666667,3.125,0.0766666666666671,2.366255144032935,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,7,109565.05,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
VADILALIND,EQ,VADILAL INDUSTRIES LTD,4806.0,5330.0,4806.0,5259.4,176540,911546471.9,20260601,5131.8,5068.0,5195.6,5195.6,5068.0,127.60000000000036,2.426132258432528,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,7,51035272.9,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
CREATIVEYE,EQ,CREATIVE EYE LIMITED,6.33,6.93,6.33,6.89,4130,26958.76,20260601,6.716666666666666,6.63,6.803333333333332,6.803333333333332,6.63,0.173333333333332,2.5157232704402324,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,7,64689.28,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RUBICON,EQ,RUBICON RESEARCH LIMITED,1044.3,1206.7,1044.3,1171.1,3837907,4350788886.5,20260601,1140.7,1125.5,1155.9,1155.9,1125.5,30.40000000000009,2.595850055503381,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,7,108614939.35,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BNALTD,EQ,B & A LTD.,341.0,341.0,310.4,340.05,80,26764.0,20260601,330.4833333333333,325.7,335.2666666666667,335.2666666666667,325.7,9.56666666666672,2.8133117678772885,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,7,68369.2,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NORBTEAEXP,EQ,NORBEN TEA & EXPORTS LTD,77.57,81.44,74.21,81.44,6347,511374.65,20260601,79.02999999999999,77.82499999999999,80.23499999999999,80.23499999999999,77.82499999999999,2.4099999999999966,2.959233791748522,Wide,Bullish,Above CPR,Cash Only,FMCG & Food Products,False,False,1.0,7,378751.43,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
LAMBODHARA,EQ,LAMBODHARA TEXTILES LTD.,103.5,120.98,103.05,118.34,503571,58384050.44,20260601,114.12333333333332,112.015,116.23166666666668,116.23166666666668,112.015,4.216666666666669,3.5631795391808927,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,7,451402.68,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
