SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
MAHESHWARI,EQ,MAHESHWARI LOGISTICS LTD.,54.5,56.4,54.5,55.45,13167,734111.52,20260529,55.45000000000001,55.45,55.45000000000002,55.45000000000002,55.45,1.4210854715202004e-14,2.5628232128407585e-14,Narrow,Bullish,Inside CPR,Cash Only,Diversified,False,False,0.1666666666666666,6,511615.395,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CEMPRO,EQ,CEMINDIA PROJECTS LIMITED,1000.0,1089.9,992.3,1071.15,2073404,2161506681.55,20260529,1051.1166666666666,1041.1,1061.1333333333332,1061.1333333333332,1041.1,20.033333333333303,1.8702640464298463,Wide,Bullish,Above CPR,Cash Only,Construction,False,False,1.0,6,894846831.425,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BENGALASM,EQ,BENGAL & ASSAM CO. LTD.,6724.0,7039.5,6500.0,6978.5,687,4742365.0,20260529,6839.333333333333,6769.75,6908.916666666666,6908.916666666666,6769.75,139.16666666666606,1.9942203434357824,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,1999551.0,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ABMINTLLTD,EQ,ABM INTERNATIONAL LTD,44.54,47.5,44.54,47.44,1800,80585.15,20260529,46.49333333333333,46.02,46.96666666666667,46.96666666666667,46.02,0.9466666666666724,1.9955030916245209,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,7647.125,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
AEQUS,EQ,AEQUS LIMITED,187.57,194.7,176.53,191.55,6334708,1184267824.93,20260529,187.59333333333333,185.615,189.57166666666663,189.57166666666663,185.615,3.956666666666649,2.0656051509614457,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,1028297883.485,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GANESHHOU,EQ,GANESH HOUSING LIMITED,695.35,720.45,647.25,705.85,213401,145773677.9,20260529,691.1833333333334,683.85,698.5166666666668,698.5166666666668,683.85,14.666666666666742,2.0778730136242465,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,23273044.700000003,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ASHAPURMIN,EQ,ASHAPURA MINECHEM LTD,683.0,755.5,677.15,739.5,7817941,5701670892.65,20260529,724.0500000000001,716.325,731.7750000000001,731.7750000000001,716.325,15.450000000000044,2.0892494929006147,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,477909466.475,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
AQYLON,EQ,AQYLON NEXUS LIMITED,61.81,64.43,60.32,64.42,4086783,262345277.13,20260529,63.05666666666667,62.375,63.738333333333344,63.738333333333344,62.375,1.363333333333344,2.116319983442012,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,234449786.395,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SADBHIN,EQ,SADBHAV INFRA PROJ LTD.,2.6,2.78,2.6,2.78,1055786,2915451.29,20260529,2.72,2.69,2.7500000000000004,2.7500000000000004,2.69,0.0600000000000005,2.158273381294982,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,514962.745,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RELAXO,EQ,RELAXO FOOT LTD.,310.0,358.0,310.0,345.3,16842941,5818816761.4,20260529,337.76666666666665,334.0,341.5333333333333,341.5333333333333,334.0,7.533333333333303,2.181677768124328,Wide,Bullish,Above CPR,Cash Only,Footwear,False,False,1.0,6,19611384.075,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
AFCONS,EQ,AFCONS INFRASTRUCTURE LTD,314.85,342.5,313.0,339.05,3017788,1012207715.45,20260529,331.51666666666665,327.75,335.2833333333333,335.2833333333333,327.75,7.533333333333303,2.221894509167764,Wide,Bullish,Above CPR,Cash Only,Construction,False,False,1.0,6,204327446.3,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RVHL,EQ,RAVINDER HEIGHTS LIMITED,40.49,41.0,37.25,40.49,55199,2212303.9,20260529,39.580000000000005,39.125,40.03500000000001,40.03500000000001,39.125,0.9100000000000108,2.24746851074342,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8333333333333334,6,1589714.575,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
THANGAMAYL,EQ,THANGAMAYIL JEWELLERY LTD,3900.0,4220.0,3900.0,4204.9,330843,1374189625.7,20260529,4108.3,4060.0,4156.6,4156.6,4060.0,96.60000000000036,2.2973197935741725,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,321142970.75,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ATLANTAELE,EQ,ATLANTA ELECTRICALS LTD,1972.2,1972.2,1835.0,1971.9,195275,380018637.4,20260529,1926.3666666666668,1903.6,1949.1333333333337,1949.1333333333337,1903.6,45.53333333333376,2.3091096573524905,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,232543815.25,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NDLVENTURE,EQ,NDL VENTURES LIMITED,130.0,135.0,119.08,131.71,46381,6032749.58,20260529,128.59666666666666,127.04,130.15333333333334,130.15333333333334,127.04,3.113333333333344,2.363779009439939,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,3294067.375,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
JSWDULUX,EQ,JSW DULUX LIMITED,2905.0,3170.6,2905.0,3151.8,377196,1179177843.5,20260529,3075.8000000000006,3037.8,3113.800000000001,3113.800000000001,3037.8,76.00000000000091,2.4113205152611497,Wide,Bullish,Above CPR,Cash Only,Consumer Durables,False,False,1.0,6,127645973.9,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SHIVALIK,EQ,SHIVALIK RASAYAN LIMITED,274.5,303.7,262.55,294.15,365186,106598960.6,20260529,286.8,283.125,290.475,290.475,283.125,7.350000000000023,2.498725140234582,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,7568144.45,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SILVERTUC,EQ,SILVER TOUCH TECHNO LTD,161.79,168.37,155.52,168.31,907419,150404100.15,20260529,164.06666666666666,161.945,166.18833333333333,166.18833333333333,161.945,4.243333333333339,2.5211415443724907,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,55184259.1,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SASKEN,EQ,SASKEN TECHNOLOGIES LTD,2227.9,2284.0,2061.0,2258.2,264496,584907834.2,20260529,2201.0666666666666,2172.5,2229.633333333333,2229.633333333333,2172.5,57.13333333333321,2.5300386738700387,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,524239647.4,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GRWRHITECH,EQ,GARWARE HI-TECH FILMS LTD,5726.1,6166.0,5604.2,6117.9,214990,1278850430.2,20260529,5962.7,5885.1,6040.299999999999,6040.299999999999,5885.1,155.1999999999989,2.536818189247927,Wide,Bullish,Above CPR,Cash Only,Information Technology,False,False,1.0,6,546423273.45,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SIGMAADV,EQ,SIGMA ADVANCED SYSTEM LTD,424.8,424.8,392.0,424.8,1673045,702649140.4,20260529,413.8666666666666,408.4,419.33333333333326,419.33333333333326,408.4,10.93333333333328,2.5737602008788323,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,4,273254600.325,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SHANTI,EQ,SHANTI OVERSEAS INDIA LTD,6.59,6.73,6.11,6.68,45911,299295.24,20260529,6.506666666666667,6.42,6.593333333333334,6.593333333333334,6.42,0.1733333333333337,2.594810379241524,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,102066.805,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ELECTHERM,EQ,ELECTROTHERM (I) LTD.,789.0,919.0,778.0,883.35,95305,81834984.65,20260529,860.1166666666667,848.5,871.7333333333333,871.7333333333333,848.5,23.23333333333335,2.6301390539801157,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,76564881.55000001,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SUDEEPPHRM,EQ,SUDEEP PHARMA LIMITED,697.0,742.15,680.9,742.15,853050,618370756.4,20260529,721.7333333333332,711.525,731.9416666666665,731.9416666666665,711.525,20.416666666666515,2.751016191695279,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,223077811.65,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
DBSTOCKBRO,EQ,DB (INT) STOCK BROKERS,31.02,33.83,30.42,33.57,56951,1843053.9,20260529,32.60666666666666,32.125,33.088333333333324,33.088333333333324,32.125,0.963333333333324,2.8696256578293835,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,811895.8,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
COFFEEDAY,EQ,COFFEE DAY ENTERPRISE LTD,33.0,34.78,31.7,34.78,27574113,947830285.88,20260529,33.75333333333334,33.24,34.26666666666667,34.26666666666667,33.24,1.0266666666666708,2.9518880582710487,Wide,Bullish,Above CPR,Cash Only,FMCG & Food Products,False,False,1.0,6,29798920.01,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BLUSPRING,EQ,BLUSPRING ENTERPRISES LTD,72.72,80.97,70.0,79.03,2503523,193912575.54,20260529,76.66666666666667,75.485,77.84833333333334,77.84833333333334,75.485,2.363333333333344,2.9904255767852006,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,12030728.235,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
OMNI,EQ,OMNITECH ENGINEERING LTD,440.0,515.0,434.95,497.65,3307375,1613197253.95,20260529,482.5333333333333,474.975,490.0916666666666,490.0916666666666,474.975,15.11666666666656,3.0376101008071057,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,229458529.875,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SHAILY,EQ,SHAILY ENG PLASTICS LTD,2689.1,3019.9,2686.3,2989.5,985323,2861791943.3,20260529,2898.566666666667,2853.1000000000004,2944.0333333333338,2944.0333333333338,2853.1000000000004,90.9333333333334,3.041757261526456,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,593173171.3499999,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KERNEX,EQ,KERNEX MICROSYS(I) LTD,1520.0,1747.0,1467.0,1689.9,2204926,3670322354.6,20260529,1634.6333333333332,1607.0,1662.2666666666664,1662.2666666666664,1607.0,55.26666666666642,3.2704104779375363,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,357313437.25,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
TEGA,EQ,TEGA INDUSTRIES LIMITED,1630.0,1829.0,1522.2,1766.0,2431931,4223367596.5,20260529,1705.7333333333331,1675.6,1735.8666666666668,1735.8666666666668,1675.6,60.26666666666688,3.412608531521341,Wide,Bullish,Above CPR,Cash Only,Capital Goods,False,False,1.0,6,42673184.75,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NETWEB,EQ,NETWEB TECH INDIA LTD,4100.0,4760.0,4050.2,4670.7,10623544,47921209558.5,20260529,4493.633333333334,4405.1,4582.166666666668,4582.166666666668,4405.1,177.06666666666752,3.791009199192145,Wide,Bullish,Above CPR,Cash Only,Information Technology,False,False,1.0,6,4859171436.5,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
TBZ,EQ,TRIB BHIMJI ZAVERI LTD,153.39,165.49,146.3,165.49,6304047,1016641141.67,20260529,159.09333333333333,155.895,162.29166666666666,162.29166666666666,155.895,6.396666666666647,3.865288939915793,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,24022246.26,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SUPRIYA,EQ,SUPRIYA LIFESCIENCE LTD,887.3,968.7,848.05,968.7,5803439,5460299372.45,20260529,928.4833333333332,908.375,948.5916666666664,948.5916666666664,908.375,40.21666666666647,4.151612126217247,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,295219265.05,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NPST,EQ,NETWORK PEOPLE SRV TECH L,1025.0,1200.9,932.8,1155.3,285957,327508337.2,20260529,1096.3333333333333,1066.85,1125.8166666666666,1125.8166666666666,1066.85,58.9666666666667,5.104013387576101,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,26515418.15,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
